X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z),Label
0.0401679838040825,0.371149470417462,0.587105635717643,-0.367251457272305,-0.395739975643471,-0.403699655840823,-0.0632334245546219,-0.0504787233983325,-0.278527679357411,0
1.06646409405685,0.368535811546207,0.0371005647376278,-0.413604141570087,2.48773014368088,2.4751537336375,-0.068946444695079,-0.0381445917199099,-0.102959080187187,-1
1.09618917229949,0.298132968617356,0.879381974596184,3.24303950679214,-0.802495204438011,0.2562781654644,-0.477259354733634,-0.0417209360043716,-0.0659089603938936,15
-0.355826582723865,-2.35066509412776,-0.880885829273846,-0.611029773497979,-0.142599434615626,-0.158983902671389,-0.0897821652073345,-0.0245357833420532,0.118601907589333,10
-0.557871296794606,0.368535811546207,-0.00479704292869918,-0.413604141570087,2.48773014368088,2.4751537336375,-0.068946444695079,-0.0381445917199099,-0.102959080187187,-1
0.0360663942998369,0.544646635490216,-0.2696656060698,-0.523274066224324,-0.0103254498286073,-0.0299624293598563,-0.0810446049925177,-0.0321459147949841,-0.0094929146253512,11
0.721517183071142,0.4994676750014,0.078474979127342,-0.398573029613152,-0.947759057957336,-0.956294401215293,-0.0669300846455059,-0.0410933463314047,-0.145707440210738,17
-0.0688638765266408,0.4994676750014,0.159508517239388,-0.398573029613152,-0.947759057957336,-0.956294401215293,-0.0669300846455059,-0.0410933463314047,-0.145707440210738,17
0.342931298204789,0.4994676750014,0.117289364707005,-0.398573029613152,-0.947759057957336,-0.956294401215293,-0.0669300846455059,-0.0410933463314047,-0.145707440210738,17
-1.01621659537592,0.544646635490216,-0.571496074724718,-0.523274066224324,-0.0103254498286073,-0.0299624293598563,-0.0810446049925177,-0.0321459147949841,-0.0094929146253512,11
0.781009027994911,-1.71098245705058,-0.264378851404398,-0.435922594248219,-0.179019667721652,-0.184880542798151,-0.0712988647529143,-0.0179172081350136,0.196067537873099,16
-0.455670397096354,0.371149470417462,0.840427283425888,-0.367251457272305,-0.395738376439961,-0.403698018690696,-0.0632334245546219,-0.0504788588967543,-0.27852960574018,0
0.617558689800202,0.371149470417462,0.292119383032862,-0.367209256884099,-0.395762202976274,-0.403725855774178,-0.0632334245546219,-0.0504768404155697,-0.278496857233109,0
1.15272503009482,0.277721537432324,0.784667929674563,2.28615125691163,-0.262234021245033,-0.251994604280415,-0.684608379831402,-0.359841393570137,2.29340714554474,15
1.11795397266644,0.456072640408837,-0.254465416976604,2.47657717708004,-0.241375446948179,-0.287241320944254,-0.614035778096343,0.0642947754154245,-1.04380442449355,3
-0.858375403435524,0.69959926857169,2.19753135836531,-0.412817881705624,-0.321916881205868,-0.326432087964019,-0.0686103846868168,-0.0638653928220703,-0.478201106114256,5
